,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.price.idx,euribor3m
34479,47,12,3,3,2,0,0,5,4,391,1,999,1,1,92.893,1.266
34480,39,12,1,3,0,0,0,5,4,93,1,999,0,2,92.893,1.266
34481,44,12,3,4,0,1,0,5,4,16,9,999,0,2,92.893,1.266
34482,36,12,3,5,0,1,0,5,4,523,2,999,0,2,92.893,1.266
34483,28,12,1,5,0,1,0,5,4,225,1,999,1,1,92.893,1.266
34484,21,5,1,6,0,0,0,5,4,24,1,999,1,1,92.893,1.266
34485,31,12,3,4,0,1,1,5,4,298,1,999,0,2,92.893,1.266
34486,25,9,3,9,0,1,0,5,4,200,1,999,0,2,92.893,1.266
34487,32,6,1,9,0,2,2,5,4,93,1,999,0,2,92.893,1.266
34488,30,13,3,9,0,0,1,5,4,234,2,999,0,2,92.893,1.266
34489,24,13,1,6,0,0,0,5,4,797,2,999,0,2,92.893,1.266
34490,29,12,3,5,0,1,1,5,4,419,1,999,1,1,92.893,1.266
34491,46,12,3,3,0,0,0,5,4,87,1,999,0,2,92.893,1.266
34492,30,13,3,4,0,1,0,5,4,83,1,999,0,2,92.893,1.266
34493,33,13,1,6,0,1,0,5,4,30,1,999,0,2,92.893,1.266
34494,26,12,3,5,0,0,0,5,4,135,1,999,2,1,92.893,1.266
34495,33,13,1,6,0,1,0,5,4,97,1,999,0,2,92.893,1.266
34496,36,9,3,9,0,1,0,5,4,128,1,999,0,2,92.893,1.266
34497,30,13,3,4,0,0,0,5,4,586,1,999,1,1,92.893,1.266
34498,33,13,1,6,0,0,0,5,4,492,1,12,2,1,92.893,1.266
34499,23,12,1,3,2,0,1,5,4,208,1,999,0,2,92.893,1.266
34500,21,13,1,6,0,0,1,5,4,240,1,999,0,2,92.893,1.266
34501,34,4,3,8,0,1,0,5,4,703,4,999,0,2,92.893,1.266
34502,26,12,3,5,0,1,0,5,4,1106,1,999,0,2,92.893,1.266
34503,24,9,1,9,0,1,0,5,4,151,2,999,0,2,92.893,1.266
34504,48,12,3,5,2,0,0,5,4,506,1,999,0,2,92.893,1.266
34505,28,12,1,3,0,0,0,5,4,282,1,999,1,1,92.893,1.266
34506,57,13,3,5,0,0,0,5,4,563,1,999,0,2,92.893,1.266
34507,30,4,1,8,0,1,0,5,4,377,1,999,0,2,92.893,1.266
34508,41,12,3,3,0,1,1,5,4,174,2,999,0,2,92.893,1.266
34509,50,6,2,6,0,1,0,5,4,199,15,999,0,2,92.893,1.266
34510,33,6,1,6,0,1,0,5,4,437,2,999,0,2,92.893,1.266
34511,33,13,1,6,2,1,0,5,4,175,1,999,0,2,92.893,1.266
34512,46,12,3,5,2,1,0,5,4,386,3,999,0,2,92.893,1.266
34513,28,12,3,5,0,1,0,5,4,233,1,999,0,2,92.893,1.266
34514,30,6,1,6,0,1,0,5,4,74,1,999,1,1,92.893,1.266
34515,23,5,1,6,0,0,0,5,4,184,1,999,0,2,92.893,1.266
34516,28,12,1,5,0,0,0,5,4,111,1,999,1,1,92.893,1.266
34517,53,13,3,6,0,0,0,5,4,168,2,999,0,2,92.893,1.266
34518,28,12,1,5,0,0,0,5,4,156,1,999,0,2,92.893,1.266
34519,31,13,2,6,0,1,0,5,4,66,2,999,1,1,92.893,1.266
34520,32,6,2,6,0,0,0,5,4,97,1,999,1,1,92.893,1.266
34521,34,11,3,6,0,1,1,5,4,97,1,999,1,1,92.893,1.266
34522,42,13,3,6,0,1,0,5,4,160,1,999,0,2,92.893,1.266
34523,32,12,3,5,0,2,2,5,4,1020,1,999,0,2,92.893,1.266
34524,25,5,1,6,0,1,0,5,4,149,1,999,0,2,92.893,1.266
34525,30,6,2,6,0,1,0,5,4,202,1,999,0,2,92.893,1.266
34526,33,9,1,9,0,1,0,5,4,112,2,999,1,1,92.893,1.266
34527,28,4,3,9,0,0,0,5,4,154,2,999,1,1,92.893,1.266
34528,23,13,1,6,0,1,0,5,4,337,2,999,0,2,92.893,1.266
34529,33,13,1,6,2,0,0,5,4,1723,1,12,1,3,92.893,1.266
34530,45,13,3,0,0,0,0,5,4,177,2,999,0,2,92.893,1.266
34531,25,12,1,4,0,1,0,5,4,95,2,999,0,2,92.893,1.266
34532,44,4,1,8,2,1,1,5,4,246,2,999,0,2,92.893,1.266
34533,26,12,1,5,0,0,0,5,4,294,2,999,0,2,92.893,1.266
34534,32,9,1,9,0,0,0,5,4,162,4,999,1,1,92.893,1.266
34535,28,6,1,8,0,1,0,5,4,406,2,999,0,2,92.893,1.266
34536,35,12,3,5,0,0,0,5,4,20,2,999,0,2,92.893,1.266
34537,30,4,3,6,2,1,0,5,4,115,3,999,0,2,92.893,1.266
34538,43,12,3,5,2,1,0,5,4,543,2,999,0,2,92.893,1.266
34539,27,7,1,9,0,1,0,5,4,73,1,999,0,2,92.893,1.266
34540,25,4,3,9,0,0,1,5,4,136,1,999,1,1,92.893,1.266
34541,29,6,1,6,0,0,0,5,4,138,1,999,0,2,92.893,1.266
34542,29,6,1,6,0,1,0,5,4,118,1,999,0,2,92.893,1.266
34543,37,6,1,6,0,1,0,5,4,30,6,999,0,2,92.893,1.266
34544,27,13,3,8,0,1,0,5,4,444,1,999,0,2,92.893,1.266
34545,27,13,3,8,0,0,0,5,4,466,1,999,0,2,92.893,1.266
34546,33,13,3,8,0,2,2,5,4,110,1,999,1,1,92.893,1.266
34547,27,13,1,9,0,1,0,5,4,97,1,999,1,1,92.893,1.266
34548,52,12,2,4,2,1,0,5,4,7,7,999,1,1,92.893,1.266
34549,27,13,1,9,0,1,0,5,4,172,1,999,0,2,92.893,1.266
34550,42,9,2,9,0,1,0,5,4,146,1,999,1,1,92.893,1.266
34551,35,4,3,8,0,1,0,5,4,16,6,999,1,1,92.893,1.266
34552,31,13,1,6,0,1,0,5,4,150,1,999,1,1,92.893,1.266
34553,31,6,1,9,0,1,0,5,4,163,1,999,0,2,92.893,1.266
34554,27,6,1,6,0,1,0,5,4,88,1,999,1,1,92.893,1.266
34555,34,4,1,8,0,1,0,5,4,277,2,999,0,2,92.893,1.266
34556,40,6,2,6,0,0,0,5,4,96,1,999,1,1,92.893,1.266
34557,24,4,1,8,0,0,0,5,4,175,1,999,1,1,92.893,1.266
34558,23,13,1,6,0,0,0,5,4,22,6,999,0,2,92.893,1.266
34559,28,13,3,6,0,2,2,5,4,430,4,999,0,2,92.893,1.266
34560,28,5,1,6,0,2,2,5,4,97,2,999,0,2,92.893,1.266
34561,36,9,3,9,0,0,0,5,4,164,2,999,0,2,92.893,1.266
34562,27,12,3,3,0,1,0,5,4,88,1,999,0,2,92.893,1.266
34563,37,12,3,6,2,1,0,5,4,71,1,999,1,1,92.893,1.266
34564,21,6,1,6,0,1,0,5,4,136,1,999,1,1,92.893,1.266
34565,28,12,3,5,2,0,0,5,4,92,1,999,1,1,92.893,1.266
34566,29,12,3,4,0,1,0,5,4,17,6,999,0,2,92.893,1.266
34567,46,12,3,5,0,0,0,5,4,155,2,999,0,2,92.893,1.266
34568,28,12,3,5,2,1,0,5,4,199,1,999,0,2,92.893,1.266
34569,51,12,3,3,0,0,0,5,4,159,1,999,1,1,92.893,1.266
34570,37,6,2,6,0,0,0,5,4,36,1,999,0,2,92.893,1.266
34571,27,4,1,9,0,1,0,5,4,43,8,999,0,2,92.893,1.266
34572,23,13,1,6,0,1,0,5,4,70,3,999,1,1,92.893,1.266
34573,28,12,3,5,2,1,0,5,4,334,1,999,0,2,92.893,1.266
34574,34,7,3,6,0,1,0,5,4,107,1,999,1,1,92.893,1.266
34575,39,13,3,6,0,0,0,5,4,806,1,999,0,2,92.893,1.266
34576,23,4,1,6,0,0,0,5,4,104,1,999,0,2,92.893,1.266
34577,26,13,1,9,0,0,0,5,4,217,2,999,0,2,92.893,1.266
34578,32,12,1,6,0,1,0,5,4,216,1,999,0,2,92.893,1.266
34579,35,13,1,9,0,1,0,5,4,143,1,999,1,1,92.893,1.266
34580,28,9,1,5,0,1,0,5,4,106,1,999,1,1,92.893,1.266
34581,28,12,1,5,0,1,0,5,4,226,1,999,1,1,92.893,1.266
34582,28,9,1,5,0,1,0,5,4,166,1,999,0,2,92.893,1.266
34583,34,11,1,9,0,1,0,5,4,87,1,999,0,2,92.893,1.266
34584,23,6,1,5,0,1,0,5,4,64,1,999,1,1,92.893,1.266
34585,36,13,3,9,0,0,0,5,4,105,1,999,0,2,92.893,1.266
34586,22,5,1,6,0,1,0,5,4,99,2,999,0,2,92.893,1.266
34587,38,12,3,3,0,1,0,5,4,130,2,999,0,2,92.893,1.266
34588,27,4,1,8,0,0,0,5,4,256,1,11,1,3,92.893,1.266
34589,35,12,3,6,0,1,0,5,4,121,1,999,0,2,92.893,1.266
34590,27,4,1,8,0,1,0,5,4,285,1,999,0,2,92.893,1.266
34591,40,12,3,5,0,1,0,5,4,140,1,999,0,2,92.893,1.266
34592,33,13,3,9,0,1,0,5,4,167,1,999,0,2,92.893,1.266
34593,30,4,1,8,0,1,0,5,4,691,1,999,0,2,92.893,1.266
34594,27,4,1,8,0,0,0,5,4,311,1,999,0,2,92.893,1.266
34595,30,12,3,4,0,0,0,5,4,164,2,999,1,1,92.893,1.266
34596,23,4,1,6,0,0,1,5,4,1129,1,999,0,2,92.893,1.266
34597,24,12,1,3,0,1,1,5,4,109,1,999,1,1,92.893,1.266
34598,33,13,3,9,0,1,1,5,4,444,1,999,0,2,92.893,1.266
34599,48,13,2,6,0,1,0,5,4,265,1,999,0,2,92.893,1.266
34600,28,4,3,9,0,1,1,5,4,175,3,999,0,2,92.893,1.266
34601,31,12,1,5,0,0,0,5,4,191,1,999,1,1,92.893,1.266
34602,39,4,3,8,0,1,0,5,4,292,1,999,0,2,92.893,1.266
34603,39,4,3,8,0,0,0,5,4,239,1,999,1,1,92.893,1.266
34604,31,12,1,5,0,0,0,5,4,59,1,999,1,1,92.893,1.266
34605,31,12,1,5,0,1,0,5,4,471,1,999,0,2,92.893,1.266
34606,46,6,3,6,0,1,0,5,4,182,1,999,1,1,92.893,1.266
34607,28,12,3,4,0,1,0,5,4,933,4,999,0,2,92.893,1.266
34608,32,9,3,6,0,2,2,5,4,396,1,999,1,1,92.893,1.266
34609,31,4,3,9,0,1,0,5,4,432,1,999,0,2,92.893,1.266
34610,27,12,1,5,0,1,1,5,4,224,4,999,0,2,92.893,1.266
34611,33,12,3,5,2,0,0,5,4,616,2,999,0,2,92.893,1.266
34612,42,4,3,8,0,1,1,5,4,50,2,999,0,2,92.893,1.266
34613,29,13,1,5,0,1,0,5,4,111,1,999,0,2,92.893,1.266
34614,26,13,1,6,0,1,0,5,4,685,2,999,0,2,92.893,1.266
34615,26,12,1,5,0,0,0,5,4,134,2,999,0,2,92.893,1.266
34616,54,12,3,5,0,0,0,5,4,423,3,999,0,2,92.893,1.266
34617,33,12,1,5,2,0,0,5,4,65,1,999,0,2,92.893,1.266
34618,33,12,3,5,2,2,2,5,4,551,2,999,0,2,92.893,1.266
34619,58,11,2,8,0,1,0,5,4,165,5,999,2,1,92.893,1.266
34620,51,12,3,3,0,1,1,5,4,668,2,999,0,2,92.893,1.266
34621,28,5,1,9,0,1,0,5,4,42,2,999,0,2,92.893,1.266
34622,24,6,3,6,0,0,0,5,4,177,2,999,0,2,92.893,1.266
34623,27,13,1,6,0,1,1,5,4,99,7,999,1,1,92.893,1.266
34624,29,12,3,4,0,1,0,5,4,108,4,999,0,2,92.893,1.266
34625,49,6,3,6,0,1,1,5,4,291,2,999,0,2,92.893,1.266
34626,35,13,3,6,0,1,0,5,4,170,1,999,0,2,92.893,1.266
34627,35,6,3,6,0,1,0,5,4,117,3,999,1,1,92.893,1.266
34628,57,6,2,3,0,0,0,5,4,161,6,999,0,2,92.893,1.266
34629,25,12,1,6,0,1,0,5,4,330,2,999,0,2,92.893,1.266
34630,33,4,1,8,0,0,0,5,4,480,2,999,0,2,92.893,1.266
34631,53,6,3,4,0,1,0,5,4,24,6,999,0,2,92.893,1.266
34632,31,13,3,6,0,0,0,5,4,172,2,999,1,1,92.893,1.266
34633,23,5,1,6,0,1,0,5,4,143,2,999,1,1,92.893,1.266
34634,39,11,3,5,2,1,1,5,4,158,2,999,0,2,92.893,1.266
34635,27,12,3,3,0,1,0,5,4,88,2,999,0,2,92.893,1.266
34636,36,12,3,4,0,1,1,5,4,157,2,999,1,1,92.893,1.266
34637,40,4,1,8,2,1,0,5,4,111,3,999,0,2,92.893,1.266
34638,54,7,2,8,0,1,0,5,4,553,2,999,0,2,92.893,1.266
34639,24,5,1,5,0,1,0,5,4,25,8,999,0,2,92.893,1.266
34640,31,13,1,6,0,0,0,5,4,433,2,999,0,2,92.893,1.266
34641,40,6,2,6,0,0,1,5,4,632,1,999,1,1,92.893,1.266
34642,31,12,3,3,0,0,0,5,4,115,3,999,1,1,92.893,1.266
34643,33,9,1,9,0,0,0,5,4,228,1,999,0,2,92.893,1.266
34644,37,10,1,6,0,1,0,5,4,142,2,999,0,2,92.893,1.266
34645,33,12,3,4,0,1,1,5,4,172,2,999,1,1,92.893,1.266
34646,40,12,3,4,0,1,1,5,4,246,1,999,0,2,92.893,1.266
34647,36,12,1,4,0,1,0,5,4,329,1,999,0,2,92.893,1.266
34648,31,4,1,5,0,1,0,5,4,479,1,11,1,3,92.893,1.266
34649,30,4,3,9,0,1,0,5,4,46,3,999,0,2,92.893,1.266
34650,33,13,1,9,0,1,0,5,4,95,3,999,0,2,92.893,1.266
34651,48,6,2,5,0,2,2,5,4,67,7,999,0,2,92.893,1.266
34652,25,13,1,6,0,1,0,5,4,888,3,999,0,2,92.893,1.266
34653,31,12,3,5,0,0,0,5,4,185,3,999,0,2,92.893,1.266
34654,26,12,3,8,0,0,0,5,4,1071,2,999,0,2,92.893,1.266
34655,35,13,3,9,0,0,0,5,4,229,6,999,0,2,92.893,1.266
34656,33,13,2,9,0,2,2,5,4,213,1,999,0,2,92.893,1.266
34657,34,13,3,9,0,1,0,5,4,293,2,999,1,1,92.893,1.266
34658,46,12,3,3,0,0,0,5,4,46,2,999,0,2,92.893,1.266
34659,33,4,3,9,0,0,1,5,4,169,3,999,1,1,92.893,1.266
34660,41,4,3,8,0,0,1,5,4,226,2,999,0,2,92.893,1.266
34661,42,12,3,5,0,0,0,5,4,113,2,999,0,2,92.893,1.266
34662,30,13,1,6,0,1,0,5,4,284,7,999,0,2,92.893,1.266
34663,39,12,2,5,2,1,0,5,4,76,3,999,0,2,92.893,1.266
34664,27,13,3,6,0,0,1,5,4,151,4,999,0,2,92.893,1.266
34665,36,9,3,9,0,1,0,5,4,68,2,999,0,2,92.893,1.266
34666,37,4,1,8,0,1,0,5,4,56,2,999,1,1,92.893,1.266
34667,32,4,1,8,0,0,0,5,4,1060,2,999,0,2,92.893,1.266
34668,24,11,1,9,0,0,0,5,4,196,2,999,0,2,92.893,1.266
34669,29,6,1,6,0,1,0,5,4,332,2,999,1,1,92.893,1.266
34670,27,13,1,9,0,1,0,5,4,1543,4,999,0,2,92.893,1.266
34671,28,12,3,4,2,0,1,5,4,67,3,999,0,2,92.893,1.266
34672,30,12,3,4,0,0,1,5,4,24,6,999,1,1,92.893,1.266
34673,34,2,3,5,0,1,0,5,4,218,4,999,0,2,92.893,1.266
34674,42,12,3,3,0,0,0,5,4,131,2,999,0,2,92.893,1.266
34675,40,13,2,5,0,1,0,5,4,688,2,999,0,2,92.893,1.266
34676,26,13,1,9,0,1,0,5,4,400,2,999,0,2,92.893,1.266
34677,42,6,3,6,0,1,0,5,4,164,2,999,0,2,92.893,1.266
34678,29,12,3,4,0,0,0,5,4,123,4,999,0,2,92.893,1.266
34679,28,6,1,6,0,0,0,5,4,99,4,999,1,1,92.893,1.266
34680,30,12,1,5,0,0,0,5,4,362,6,999,0,2,92.893,1.266
34681,35,11,3,8,0,0,1,5,4,111,2,999,0,2,92.893,1.266
34682,33,12,1,5,2,1,0,5,4,502,2,999,0,2,92.893,1.266
34683,28,12,3,5,2,1,0,5,4,444,2,999,1,1,92.893,1.266
34684,32,13,3,9,0,0,0,5,4,366,2,999,0,2,92.893,1.266
34685,33,6,1,6,0,1,0,5,4,367,2,999,1,1,92.893,1.266
34686,40,4,1,8,2,1,0,5,4,17,8,999,0,2,92.893,1.266
34687,30,13,1,6,0,1,0,5,4,464,2,999,0,2,92.893,1.266
34688,26,4,1,8,0,1,1,5,4,158,5,999,0,2,92.893,1.266
34689,22,4,1,8,0,0,0,5,4,29,2,999,0,2,92.893,1.266
34690,46,12,3,5,0,1,1,5,4,221,2,999,0,2,92.893,1.266
34691,49,11,3,9,2,1,1,5,4,197,3,999,0,2,92.893,1.266
34692,52,13,3,9,2,0,1,5,4,183,3,999,0,2,92.893,1.266
34693,41,13,2,6,2,1,1,5,4,380,3,999,0,2,92.893,1.266
34694,31,11,3,9,0,1,0,5,4,113,3,999,0,2,92.893,1.266
34695,26,4,1,8,0,1,0,5,4,228,1,999,0,2,92.893,1.266
34696,35,12,3,4,2,0,1,5,4,57,1,999,0,2,92.893,1.266
34697,31,12,3,5,0,0,0,5,4,535,1,999,0,2,92.893,1.266
34698,52,12,4,3,0,2,2,5,4,610,3,999,0,2,92.893,1.266
34699,44,11,3,9,0,1,1,5,4,91,1,999,0,2,92.893,1.266
34700,36,12,3,5,0,1,0,5,4,265,1,999,0,2,92.893,1.266
34701,34,12,3,4,0,0,0,5,4,43,3,999,0,2,92.893,1.266
34702,38,12,3,3,0,0,0,5,4,299,1,999,1,1,92.893,1.266
34703,42,4,3,8,0,1,0,5,4,196,2,999,0,2,92.893,1.266
34704,51,4,3,8,0,2,2,5,4,1462,2,999,1,1,92.893,1.266
34705,27,13,3,8,0,1,1,5,4,162,2,999,1,1,92.893,1.266
34706,31,12,1,5,0,0,0,5,4,304,2,999,1,1,92.893,1.266
34707,24,12,1,0,0,1,0,5,4,487,2,999,0,2,92.893,1.266
34708,42,4,3,8,0,1,0,5,4,251,3,999,0,2,92.893,1.266
34709,32,6,1,9,0,1,0,5,4,261,3,999,0,2,92.893,1.266
34710,31,9,1,9,0,1,0,5,4,8,4,999,1,1,92.893,1.266
34711,45,7,3,9,0,1,0,5,4,171,4,999,0,2,92.893,1.266
34712,39,13,3,6,0,1,0,5,4,112,4,999,0,2,92.893,1.266
34713,32,7,3,5,0,1,0,5,4,374,2,999,0,2,92.893,1.266
34714,31,12,1,8,0,1,0,5,4,60,5,999,1,1,92.893,1.266
34715,37,4,3,6,2,0,1,5,4,102,6,999,0,2,92.893,1.266
34716,28,12,1,5,0,1,0,5,4,176,2,999,0,2,92.893,1.266
34717,29,13,2,9,0,1,0,5,4,241,2,999,1,1,92.893,1.266
34718,29,13,1,6,0,1,0,5,4,566,2,999,0,2,92.893,1.266
34719,31,12,3,8,0,1,0,5,4,303,3,999,1,1,92.893,1.266
34720,26,12,3,8,0,1,0,5,4,649,2,999,0,2,92.893,1.266
34721,25,5,1,6,0,1,0,5,4,959,3,999,1,1,92.893,1.266
34722,31,12,3,5,0,0,0,5,4,134,2,999,0,2,92.893,1.266
34723,34,6,3,6,0,0,0,5,4,353,6,999,1,1,92.893,1.266
34724,30,13,3,9,0,0,0,5,4,72,7,999,0,2,92.893,1.266
34725,33,12,3,4,0,1,0,5,4,337,4,999,0,2,92.893,1.266
34726,34,12,1,3,2,1,0,5,4,93,2,999,1,1,92.893,1.266
34727,27,12,3,5,0,1,0,5,4,291,2,999,0,2,92.893,1.266
34728,31,13,1,9,0,0,1,5,4,546,3,999,0,2,92.893,1.266
34729,32,12,3,5,0,1,1,5,4,252,2,999,0,2,92.893,1.266
34730,54,12,3,5,0,0,0,5,4,532,2,6,2,3,92.893,1.266
34731,31,12,3,3,0,0,1,5,4,204,2,999,1,1,92.893,1.266
34732,52,4,3,4,2,0,0,5,4,152,3,999,1,1,92.893,1.266
34733,31,12,3,5,0,0,0,5,4,267,4,999,0,2,92.893,1.266
34734,35,13,2,6,0,1,0,5,4,406,2,999,0,2,92.893,1.266
34735,31,13,1,6,0,1,0,5,4,1094,2,999,0,2,92.893,1.266
34736,26,13,1,9,0,1,0,5,4,320,2,999,0,2,92.893,1.266
34737,28,12,1,5,2,0,0,5,4,884,3,999,1,1,92.893,1.266
34738,29,4,1,6,2,1,0,5,4,410,5,999,0,2,92.893,1.266
34739,28,6,1,8,0,0,0,5,4,210,2,999,0,2,92.893,1.266
34740,23,4,1,6,0,0,0,5,4,198,2,999,1,1,92.893,1.266
34741,30,13,1,9,0,1,0,5,4,241,2,999,1,1,92.893,1.266
34742,47,12,2,5,0,0,0,5,4,16,8,6,2,1,92.893,1.266
34743,29,13,1,5,2,0,0,5,4,460,2,999,0,2,92.893,1.266
34744,37,12,2,5,0,1,0,5,4,604,4,999,0,2,92.893,1.266
34745,39,9,3,3,2,1,0,5,4,427,2,999,1,1,92.893,1.266
34746,45,11,2,9,0,1,1,5,4,72,2,999,0,2,92.893,1.266
34747,33,13,3,6,0,0,0,5,4,350,2,999,0,2,92.893,1.266
34748,29,12,3,4,0,0,1,5,4,93,3,999,0,2,92.893,1.266
34749,30,13,1,9,0,1,1,5,4,176,2,999,1,1,92.893,1.266
34750,24,13,3,6,0,1,0,5,4,118,4,999,1,1,92.893,1.266
34751,39,13,1,6,0,0,0,5,4,387,10,999,0,2,92.893,1.266
34752,48,6,1,3,2,1,1,5,4,106,2,999,0,2,92.893,1.266
34753,37,4,1,9,0,0,0,5,4,336,2,999,1,1,92.893,1.266
34754,32,12,1,6,0,1,0,5,4,205,3,999,0,2,92.893,1.266
34755,43,12,3,3,0,1,0,5,4,135,3,999,1,1,92.893,1.266
34756,29,12,1,3,2,1,0,5,4,42,3,999,0,2,92.893,1.266
34757,42,12,3,0,2,0,1,5,4,428,3,999,1,1,92.893,1.266
34758,23,4,1,6,0,1,0,5,4,240,3,999,0,2,92.893,1.266
34759,60,8,3,6,0,0,0,5,4,512,3,999,0,2,92.893,1.266
34760,36,11,1,5,2,1,1,5,4,75,3,999,0,2,92.893,1.266
34761,26,12,1,5,2,1,0,5,4,88,4,999,0,2,92.893,1.266
34762,30,6,1,6,0,1,0,5,4,41,2,999,0,2,92.893,1.266
34763,31,12,3,4,2,1,0,5,4,27,3,999,0,2,92.893,1.266
34764,30,4,3,5,0,1,0,5,4,181,4,999,0,2,92.893,1.266
34765,38,4,1,8,0,1,0,5,4,306,4,999,0,2,92.893,1.266
34766,29,13,2,9,0,0,0,5,4,90,3,999,0,2,92.893,1.266
34767,38,12,3,4,0,1,0,5,4,15,9,999,0,2,92.893,1.266
34768,38,11,3,9,0,0,0,5,4,136,2,999,1,1,92.893,1.266
34769,46,12,3,3,0,0,0,5,4,154,2,12,1,3,92.893,1.266
34770,43,12,3,3,0,1,0,5,4,305,3,999,0,2,92.893,1.266
34771,40,9,3,9,2,0,0,5,4,190,2,999,0,2,92.893,1.266
34772,29,12,3,5,0,0,0,5,4,47,4,999,0,2,92.893,1.266
34773,31,4,3,9,0,1,1,5,4,172,2,999,1,1,92.893,1.266
34774,39,12,2,5,0,1,0,5,4,170,7,999,0,2,92.893,1.266
34775,36,12,3,5,0,0,0,5,4,204,5,999,0,2,92.893,1.266
34776,26,4,1,8,0,1,0,5,4,294,2,999,0,2,92.893,1.266
34777,27,7,1,9,0,0,0,5,4,367,2,999,0,2,92.893,1.266
34778,25,13,1,6,0,1,0,5,4,173,6,999,1,1,92.893,1.266
34779,29,4,1,6,0,0,0,5,4,62,4,999,1,1,92.893,1.266
34780,33,12,3,5,2,0,1,5,4,113,3,999,0,2,92.893,1.266
34781,27,12,3,6,0,0,0,5,4,136,5,999,1,1,92.893,1.266
34782,44,4,3,8,0,1,1,5,4,292,3,999,0,2,92.893,1.266
34783,32,12,3,3,0,0,1,5,4,80,4,999,0,2,92.893,1.266
34784,33,4,3,6,0,1,0,5,4,90,5,999,0,2,92.893,1.266
34785,34,12,3,6,0,0,0,5,4,144,3,999,1,1,92.893,1.266
34786,24,9,3,9,0,0,0,5,4,28,5,999,0,2,92.893,1.266
34787,33,12,3,5,0,0,1,5,4,178,7,999,0,2,92.893,1.266
34788,48,6,1,3,2,1,1,5,4,306,2,999,0,2,92.893,1.266
34789,28,13,3,6,0,0,1,5,4,386,4,999,0,2,92.893,1.266
34790,36,2,3,5,2,1,1,5,4,114,2,999,0,2,92.893,1.266
34791,43,12,3,3,0,1,0,5,4,493,5,999,0,2,92.893,1.266
34792,33,12,1,6,0,1,1,5,4,33,7,999,1,1,92.893,1.266
34793,31,6,1,6,2,1,0,5,4,452,3,999,0,2,92.893,1.266
34794,27,13,1,5,0,1,1,5,4,167,4,999,0,2,92.893,1.266
34795,36,12,3,4,0,1,0,5,4,125,5,999,0,2,92.893,1.266
34796,29,6,3,6,0,0,0,5,4,185,10,999,0,2,92.893,1.266
34797,28,12,3,5,0,1,0,5,4,341,3,999,0,2,92.893,1.266
34798,35,6,3,6,0,1,0,5,4,223,2,999,0,2,92.893,1.266
34799,25,11,1,9,0,1,0,5,4,415,3,999,0,2,92.893,1.266
34800,20,12,1,6,0,1,0,5,4,908,3,999,0,2,92.893,1.266
34801,24,6,3,6,0,0,0,5,4,166,3,999,0,2,92.893,1.266
34802,55,13,2,9,2,0,0,5,4,168,2,999,1,1,92.893,1.266
34803,30,5,1,0,0,0,0,5,4,486,5,999,0,2,92.893,1.266
34804,23,13,1,6,0,0,0,5,4,67,3,999,0,2,92.893,1.266
34805,33,4,1,5,0,0,0,5,4,167,6,999,1,1,92.893,1.266
34806,25,12,1,6,2,0,1,5,4,338,3,999,0,2,92.893,1.266
34807,24,6,3,6,0,0,0,5,4,10,5,999,0,2,92.893,1.266
34808,21,5,1,6,2,1,0,5,4,142,3,999,1,1,92.893,1.266
34809,32,13,3,9,0,1,0,5,4,151,5,999,0,2,92.893,1.266
34810,34,13,1,9,0,1,1,5,4,384,7,999,0,2,92.893,1.266
34811,30,6,3,6,0,0,0,5,4,192,4,999,0,2,92.893,1.266
34812,32,13,1,6,0,1,0,5,4,212,6,999,0,2,92.893,1.266
34813,33,12,1,4,2,0,0,5,4,100,2,999,0,2,92.893,1.266
34814,40,12,3,5,0,1,0,5,4,308,2,999,0,2,92.893,1.266
34815,29,13,1,6,0,1,0,5,4,54,11,999,0,2,92.893,1.266
34816,34,6,1,6,0,0,1,5,4,30,6,999,0,2,92.893,1.266
34817,30,12,1,5,0,1,0,5,4,340,3,999,1,1,92.893,1.266
34818,35,6,1,6,0,0,1,5,4,225,7,999,1,1,92.893,1.266
34819,58,11,2,8,0,1,0,5,4,346,5,999,0,2,92.893,1.266
34820,38,12,3,3,2,0,0,5,4,197,4,999,0,2,92.893,1.266
34821,34,4,1,8,0,1,0,5,4,290,4,999,0,2,92.893,1.266
34822,35,13,3,9,0,1,1,5,4,8,9,999,0,2,92.893,1.266
34823,33,13,1,4,2,1,0,5,4,72,2,999,0,2,92.893,1.266
34824,22,5,1,6,0,1,1,5,4,382,3,999,1,1,92.893,1.266
34825,57,8,3,4,0,0,0,5,4,100,3,999,1,1,92.893,1.266
34826,59,9,3,3,2,2,2,5,4,165,4,999,1,1,92.893,1.266
34827,28,5,1,9,0,0,1,5,4,647,4,999,0,2,92.893,1.266
34828,25,9,3,9,0,0,0,5,4,506,2,999,0,2,92.893,1.266
34829,26,10,1,0,0,1,1,5,5,140,3,999,1,1,92.893,1.25
34830,30,12,3,8,0,1,0,5,5,168,4,999,0,2,92.893,1.25
34831,30,9,1,5,0,1,0,5,5,253,4,999,0,2,92.893,1.25
34832,30,13,1,6,0,1,0,5,5,195,3,999,1,1,92.893,1.25
34833,32,13,1,0,0,1,0,5,5,235,2,999,1,1,92.893,1.25
34834,31,13,1,9,0,1,0,5,5,165,3,999,1,1,92.893,1.25
34835,23,12,1,0,0,0,0,5,5,68,2,999,1,1,92.893,1.25
